class_cat,seq_name,class_id,qp,msr,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassB,BasketballDrive,0,18,32,43.3,46.3,40.7,85.5,97.4,7,5,2,0,63,402,51,66,81.4,0.186,6,44,0,2314,2365,2767,2428,1126.0,1305.0,1641.0
ClassB,BasketballDrive,32,18,32,9.2,34.1,5.3,15.3,98.6,4,0,1,3,2,752,8,9,14.2,0.218,0,8,0,128,136,888,138,47.0,91.0,841.0
ClassB,BasketballDrive,56,18,32,28.0,26.3,29.9,61.4,54.4,6,0,6,0,355,266,26,28,6.2,0.180,0,26,0,398,424,690,779,206.0,577.0,484.0
ClassB,BasketballDrive,all,18,32,35.9,41.2,31.8,67.4,87.5,17,5,9,3,418,1418,85,103,55.8,0.186,6,78,0,2842,2927,4345,3345,1381.0,1971.0,2964.0
ClassB,BasketballDrive,0,18,64,43.1,45.9,40.5,85.5,97.2,7,5,2,0,68,400,49,67,81.3,0.186,5,43,0,2318,2367,2767,2435,1120.0,1318.0,1647.0
ClassB,BasketballDrive,32,18,64,9.6,36.0,5.5,15.1,98.5,4,0,1,3,2,754,8,11,14.0,0.216,0,8,0,126,134,888,136,49.0,87.0,839.0
ClassB,BasketballDrive,56,18,64,28.5,26.9,30.1,60.6,54.4,6,0,6,0,351,272,27,29,5.8,0.180,0,27,0,391,418,690,769,208.0,565.0,482.0
ClassB,BasketballDrive,all,18,64,35.8,41.2,31.7,67.2,87.4,17,5,9,3,421,1427,84,107,55.5,0.187,5,78,0,2834,2918,4345,3339,1377.0,1969.0,2968.0
ClassB,BasketballDrive,0,22,32,38.1,40.8,35.7,85.0,97.4,7,5,2,0,64,414,56,69,80.7,0.187,10,45,0,2297,2353,2767,2417,987.0,1433.0,1780.0
ClassB,BasketballDrive,32,22,32,9.0,35.7,5.2,14.3,98.4,4,0,1,3,2,761,8,9,13.2,0.214,0,8,0,119,127,888,129,46.0,83.0,842.0
ClassB,BasketballDrive,56,22,32,27.8,25.9,29.9,60.0,52.4,6,0,6,0,376,276,25,27,1.9,0.183,0,25,0,389,414,690,790,206.0,588.0,484.0
ClassB,BasketballDrive,all,22,32,35.0,40.2,30.9,66.7,86.8,17,5,9,3,442,1447,88,106,54.5,0.188,11,77,1,2810,2898,4345,3340,1344.0,2003.0,3001.0
ClassB,BasketballDrive,0,22,64,42.0,44.8,39.4,85.5,97.4,7,5,2,0,63,401,51,67,81.4,0.188,8,42,0,2315,2366,2767,2429,1090.0,1342.0,1677.0
ClassB,BasketballDrive,32,22,64,11.0,42.7,6.3,14.5,98.5,4,0,1,3,2,759,9,11,13.3,0.219,0,9,0,120,129,888,131,56.0,75.0,832.0
ClassB,BasketballDrive,56,22,64,28.6,27.1,30.0,58.4,53.0,6,0,6,0,357,287,26,27,2.9,0.182,0,26,0,377,403,690,760,207.0,557.0,483.0
ClassB,BasketballDrive,all,22,64,35.4,40.7,31.2,66.8,87.4,17,5,9,3,420,1444,86,105,55.1,0.188,9,77,1,2815,2901,4345,3321,1355.0,1973.0,2990.0
ClassB,BasketballDrive,0,26,32,41.6,44.5,39.1,85.3,97.2,7,5,2,0,68,408,54,69,80.8,0.187,7,45,0,2305,2359,2767,2427,1081.0,1349.0,1686.0
ClassB,BasketballDrive,32,26,32,10.0,38.1,5.7,14.8,97.8,4,0,1,3,3,757,7,9,13.6,0.220,0,7,0,124,131,888,134,51.0,83.0,837.0
ClassB,BasketballDrive,56,26,32,29.6,27.6,31.9,58.8,51.1,6,0,6,0,388,284,22,25,-0.6,0.185,0,22,0,384,406,690,794,220.0,578.0,470.0
ClassB,BasketballDrive,all,26,32,35.2,40.3,31.2,66.7,86.4,17,5,9,3,456,1445,83,105,54.3,0.188,8,74,1,2817,2900,4345,3356,1356.0,2007.0,2989.0
ClassB,BasketballDrive,0,26,64,41.7,44.6,39.1,85.1,97.2,7,5,2,0,68,413,51,69,80.8,0.187,6,44,0,2303,2354,2767,2422,1081.0,1344.0,1686.0
ClassB,BasketballDrive,32,26,64,9.9,39.4,5.6,14.0,97.6,4,0,1,3,3,764,8,10,12.7,0.225,0,8,0,116,124,888,127,50.0,77.0,838.0
ClassB,BasketballDrive,56,26,64,27.9,26.2,29.7,58.1,51.5,6,0,6,0,378,289,25,26,-0.3,0.182,0,25,0,376,401,690,779,205.0,578.0,485.0
ClassB,BasketballDrive,all,26,64,34.9,40.1,30.8,66.3,86.6,17,5,9,3,447,1464,84,105,54.1,0.188,7,77,1,2797,2881,4345,3328,1338.0,1997.0,3007.0
ClassB,BasketballDrive,0,30,32,43.3,46.4,40.5,84.8,97.3,7,5,2,0,66,420,50,67,80.6,0.185,7,42,0,2297,2347,2767,2413,1121.0,1295.0,1646.0
ClassB,BasketballDrive,32,30,32,9.6,44.4,5.4,11.8,97.2,4,0,1,3,3,783,6,7,10.8,0.201,0,6,0,99,105,888,108,48.0,60.0,840.0
ClassB,BasketballDrive,56,30,32,27.5,25.7,29.4,58.8,51.7,6,0,6,0,379,284,27,29,0.0,0.184,0,27,0,379,406,690,785,203.0,586.0,487.0
ClassB,BasketballDrive,all,30,32,35.9,41.5,31.6,65.8,86.5,17,5,9,3,446,1484,83,104,53.7,0.186,8,75,1,2778,2861,4345,3307,1375.0,1939.0,2970.0
ClassB,BasketballDrive,0,30,64,42.0,45.0,39.3,84.6,97.1,7,5,2,0,71,426,51,67,80.2,0.187,8,43,0,2290,2341,2767,2412,1087.0,1328.0,1680.0
ClassB,BasketballDrive,32,30,64,7.8,36.1,4.4,11.8,97.2,4,0,1,3,3,783,6,7,10.8,0.209,0,6,0,99,105,888,108,39.0,69.0,849.0
ClassB,BasketballDrive,56,30,64,29.4,27.6,31.3,57.8,51.2,6,0,6,0,380,291,24,27,-0.7,0.180,0,24,0,375,399,690,779,216.0,567.0,474.0
ClassB,BasketballDrive,all,30,64,35.2,40.6,31.0,65.6,86.2,17,5,9,3,455,1495,81,102,53.3,0.187,9,73,1,2769,2850,4345,3305,1345.0,1967.0,3000.0
ClassB,BasketballDrive,0,34,32,43.4,46.7,40.5,84.5,97.5,7,5,2,0,61,428,52,68,80.4,0.182,6,44,0,2287,2339,2767,2400,1121.0,1282.0,1646.0
ClassB,BasketballDrive,32,34,32,10.1,46.7,5.6,11.8,98.1,4,0,1,3,2,783,6,7,10.9,0.216,0,6,0,99,105,888,107,50.0,57.0,838.0
ClassB,BasketballDrive,56,34,32,30.5,29.5,31.4,56.5,53.4,6,0,6,0,341,300,22,25,3.9,0.183,0,22,0,368,390,690,731,217.0,518.0,473.0
ClassB,BasketballDrive,all,34,32,36.7,42.8,32.0,65.3,87.6,17,5,9,3,403,1509,80,100,54.2,0.183,6,72,0,2756,2836,4345,3239,1390.0,1856.0,2955.0
ClassB,BasketballDrive,0,34,64,43.5,46.9,40.5,84.3,97.6,7,5,2,0,58,434,48,66,80.5,0.183,4,44,0,2285,2333,2767,2391,1122.0,1272.0,1645.0
ClassB,BasketballDrive,32,34,64,7.8,35.1,4.4,12.2,97.3,4,0,1,3,3,780,5,5,11.3,0.214,0,5,0,103,108,888,111,39.0,72.0,849.0
ClassB,BasketballDrive,56,34,64,29.8,28.9,30.6,55.4,52.7,6,0,6,0,343,308,21,25,2.6,0.181,0,21,0,361,382,690,725,211.0,518.0,479.0
ClassB,BasketballDrive,all,34,64,36.3,42.5,31.7,65.1,87.6,17,5,9,3,400,1518,74,98,54.2,0.184,5,69,0,2753,2827,4345,3227,1376.0,1858.0,2969.0
ClassB,BasketballDrive,0,38,32,42.9,46.4,39.9,83.8,97.7,7,5,2,0,54,447,50,67,80.1,0.184,6,44,0,2270,2320,2767,2374,1103.0,1274.0,1664.0
ClassB,BasketballDrive,32,38,32,7.7,48.7,4.2,8.4,98.7,4,0,0,4,1,813,5,7,7.8,0.200,0,5,0,70,75,888,76,37.0,39.0,851.0
ClassB,BasketballDrive,56,38,32,31.8,31.0,32.5,58.0,55.7,6,0,6,0,318,290,21,24,8.8,0.190,0,21,0,379,400,690,718,224.0,498.0,466.0
ClassB,BasketballDrive,all,38,32,36.4,43.0,31.5,64.4,88.2,17,5,8,4,373,1547,76,99,54.1,0.185,6,70,0,2722,2798,4345,3171,1367.0,1811.0,2978.0
ClassB,BasketballDrive,0,38,64,43.4,47.0,40.3,83.8,97.8,7,5,2,0,53,447,52,63,80.1,0.183,7,45,0,2268,2320,2767,2373,1116.0,1260.0,1651.0
ClassB,BasketballDrive,32,38,64,9.2,51.1,5.1,9.5,95.5,4,0,1,3,4,804,4,5,8.6,0.203,0,4,0,80,84,888,88,45.0,43.0,843.0
ClassB,BasketballDrive,56,38,64,32.3,32.2,32.2,57.5,57.9,6,0,6,0,289,293,19,21,12.9,0.180,0,19,0,378,397,690,686,222.0,468.0,468.0
ClassB,BasketballDrive,all,38,64,37.0,43.9,31.9,64.5,89.0,17,5,9,3,346,1542,75,89,54.8,0.184,7,68,0,2728,2803,4345,3149,1385.0,1771.0,2960.0
ClassB,BasketballDrive,0,42,32,42.5,46.7,38.9,81.6,98.2,7,5,2,0,41,509,47,63,78.4,0.184,5,42,0,2211,2258,2767,2299,1076.0,1226.0,1691.0
ClassB,BasketballDrive,32,42,32,7.8,63.8,4.2,6.5,100.0,4,0,0,4,0,830,5,5,6.0,0.206,0,5,0,53,58,888,58,37.0,21.0,851.0
ClassB,BasketballDrive,56,42,32,37.9,42.0,34.3,51.7,63.7,6,0,6,0,203,333,17,21,19.9,0.170,0,17,0,340,357,690,560,237.0,327.0,453.0
ClassB,BasketballDrive,all,42,32,37.2,46.2,31.1,61.5,91.6,17,5,8,4,245,1672,69,89,54.3,0.183,5,64,0,2604,2673,4345,2918,1350.0,1575.0,2995.0
ClassB,BasketballDrive,0,42,64,42.8,47.0,39.3,81.8,98.1,7,5,2,0,45,504,46,61,78.5,0.184,4,42,0,2217,2263,2767,2308,1087.0,1224.0,1680.0
ClassB,BasketballDrive,32,42,64,8.1,71.7,4.3,6.0,100.0,4,0,0,4,0,835,3,3,5.6,0.196,0,3,0,50,53,888,53,38.0,15.0,850.0
ClassB,BasketballDrive,56,42,64,37.1,40.5,34.1,51.9,62.2,6,0,6,0,218,332,14,19,18.3,0.185,0,14,0,344,358,690,576,235.0,345.0,455.0
ClassB,BasketballDrive,all,42,64,37.4,46.2,31.3,61.5,91.0,17,5,8,4,263,1671,63,83,54.0,0.184,4,59,0,2611,2674,4345,2937,1360.0,1584.0,2985.0
ClassB,BasketballDrive,0,46,32,41.4,46.9,37.0,77.3,98.0,7,3,4,0,44,627,47,64,74.1,0.190,4,43,0,2093,2140,2767,2184,1025.0,1162.0,1742.0
ClassB,BasketballDrive,32,46,32,7.1,82.5,3.7,4.5,100.0,4,0,0,4,0,848,1,1,4.4,0.193,0,1,0,39,40,888,40,33.0,7.0,855.0
ClassB,BasketballDrive,56,46,32,36.3,54.7,27.0,34.1,69.9,6,0,6,0,101,455,7,9,18.4,0.185,0,7,0,228,235,690,336,186.0,154.0,504.0
ClassB,BasketballDrive,all,46,32,36.0,48.5,28.6,55.6,94.3,17,3,10,4,145,1930,55,74,51.0,0.189,4,51,0,2360,2415,4345,2560,1244.0,1323.0,3101.0
ClassB,BasketballDrive,0,46,64,41.1,46.1,37.0,78.7,98.4,7,4,3,0,36,588,44,56,75.9,0.187,5,38,0,2135,2179,2767,2215,1023.0,1195.0,1744.0
ClassB,BasketballDrive,32,46,64,7.9,74.0,4.2,5.6,100.0,4,0,0,4,0,838,3,3,5.3,0.204,0,3,0,47,50,888,50,37.0,13.0,851.0
ClassB,BasketballDrive,56,46,64,33.8,60.5,23.3,28.3,74.4,6,0,4,2,67,495,9,13,17.2,0.178,0,9,0,186,195,690,262,161.0,105.0,529.0
ClassB,BasketballDrive,all,46,64,35.6,48.3,28.1,55.7,95.9,17,3,8,6,103,1925,57,73,52.0,0.187,5,51,0,2363,2420,4345,2523,1221.0,1309.0,3124.0
ClassB,Cactus,58,18,32,26.3,30.0,23.4,60.4,77.4,1,0,1,0,88,198,6,13,41.6,0.119,0,6,0,296,302,500,390,117.0,273.0,383.0
ClassB,Cactus,all,18,32,26.3,30.0,23.4,60.4,77.4,1,0,1,0,88,198,6,13,41.6,0.119,0,6,0,296,302,500,390,117.0,273.0,383.0
ClassB,Cactus,58,18,64,29.3,34.6,25.4,61.4,83.7,1,0,1,0,60,193,6,11,48.2,0.121,0,6,0,301,307,500,367,127.0,240.0,373.0
ClassB,Cactus,all,18,64,29.3,34.6,25.4,61.4,83.7,1,0,1,0,60,193,6,11,48.2,0.121,0,6,0,301,307,500,367,127.0,240.0,373.0
ClassB,Cactus,58,22,32,25.7,29.9,22.6,56.6,74.9,1,0,1,0,95,217,8,13,36.0,0.122,0,8,0,275,283,500,378,113.0,265.0,387.0
ClassB,Cactus,all,22,32,25.7,29.9,22.6,56.6,74.9,1,0,1,0,95,217,8,13,36.0,0.122,0,8,0,275,283,500,378,113.0,265.0,387.0
ClassB,Cactus,58,22,64,27.9,31.9,24.8,61.2,78.7,1,0,1,0,83,194,8,11,43.0,0.121,0,8,0,298,306,500,389,124.0,265.0,376.0
ClassB,Cactus,all,22,64,27.9,31.9,24.8,61.2,78.7,1,0,1,0,83,194,8,11,43.0,0.121,0,8,0,298,306,500,389,124.0,265.0,376.0
ClassB,Cactus,58,26,32,30.2,35.7,26.2,63.2,86.1,1,0,1,0,51,184,7,11,51.6,0.122,0,7,0,309,316,500,367,131.0,236.0,369.0
ClassB,Cactus,all,26,32,30.2,35.7,26.2,63.2,86.1,1,0,1,0,51,184,7,11,51.6,0.122,0,7,0,309,316,500,367,131.0,236.0,369.0
ClassB,Cactus,58,26,64,26.7,31.7,23.0,58.4,80.4,1,0,1,0,71,208,9,14,42.4,0.121,0,9,0,283,292,500,363,115.0,248.0,385.0
ClassB,Cactus,all,26,64,26.7,31.7,23.0,58.4,80.4,1,0,1,0,71,208,9,14,42.4,0.121,0,9,0,283,292,500,363,115.0,248.0,385.0
ClassB,Cactus,58,30,32,20.6,25.4,17.4,60.6,88.3,1,0,1,0,40,197,8,16,51.0,0.129,0,8,0,295,303,500,343,87.0,256.0,413.0
ClassB,Cactus,all,30,32,20.6,25.4,17.4,60.6,88.3,1,0,1,0,40,197,8,16,51.0,0.129,0,8,0,295,303,500,343,87.0,256.0,413.0
ClassB,Cactus,58,30,64,25.6,31.9,21.4,56.6,84.5,1,0,1,0,52,217,5,15,45.2,0.125,0,5,0,278,283,500,335,107.0,228.0,393.0
ClassB,Cactus,all,30,64,25.6,31.9,21.4,56.6,84.5,1,0,1,0,52,217,5,15,45.2,0.125,0,5,0,278,283,500,335,107.0,228.0,393.0
ClassB,Cactus,58,34,32,21.9,26.5,18.6,60.8,86.6,1,0,1,0,47,196,9,11,49.6,0.121,0,9,0,295,304,500,351,93.0,258.0,407.0
ClassB,Cactus,all,34,32,21.9,26.5,18.6,60.8,86.6,1,0,1,0,47,196,9,11,49.6,0.121,0,9,0,295,304,500,351,93.0,258.0,407.0
ClassB,Cactus,58,34,64,14.7,18.0,12.4,61.8,89.6,1,0,1,0,36,191,8,10,53.0,0.125,0,8,0,301,309,500,345,62.0,283.0,438.0
ClassB,Cactus,all,34,64,14.7,18.0,12.4,61.8,89.6,1,0,1,0,36,191,8,10,53.0,0.125,0,8,0,301,309,500,345,62.0,283.0,438.0
ClassB,Cactus,58,38,32,21.5,24.7,19.0,69.2,89.9,1,0,1,0,39,154,5,14,60.4,0.134,0,5,0,341,346,500,385,95.0,290.0,405.0
ClassB,Cactus,all,38,32,21.5,24.7,19.0,69.2,89.9,1,0,1,0,39,154,5,14,60.4,0.134,0,5,0,341,346,500,385,95.0,290.0,405.0
ClassB,Cactus,58,38,64,30.8,36.2,26.8,62.0,83.8,1,0,1,0,60,190,6,15,48.8,0.131,0,6,0,304,310,500,370,134.0,236.0,366.0
ClassB,Cactus,all,38,64,30.8,36.2,26.8,62.0,83.8,1,0,1,0,60,190,6,15,48.8,0.131,0,6,0,304,310,500,370,134.0,236.0,366.0
ClassB,Cactus,58,42,32,27.0,33.5,22.6,51.6,76.6,1,0,1,0,79,242,5,10,34.8,0.125,0,5,0,253,258,500,337,113.0,224.0,387.0
ClassB,Cactus,all,42,32,27.0,33.5,22.6,51.6,76.6,1,0,1,0,79,242,5,10,34.8,0.125,0,5,0,253,258,500,337,113.0,224.0,387.0
ClassB,Cactus,58,42,64,25.3,33.2,20.4,50.0,81.4,1,0,1,0,57,250,8,12,37.0,0.140,0,8,0,242,250,500,307,102.0,205.0,398.0
ClassB,Cactus,all,42,64,25.3,33.2,20.4,50.0,81.4,1,0,1,0,57,250,8,12,37.0,0.140,0,8,0,242,250,500,307,102.0,205.0,398.0
ClassB,Cactus,58,46,32,22.3,35.8,16.2,30.8,68.1,1,0,1,0,72,346,3,8,15.8,0.145,0,3,0,151,154,500,226,81.0,145.0,419.0
ClassB,Cactus,all,46,32,22.3,35.8,16.2,30.8,68.1,1,0,1,0,72,346,3,8,15.8,0.145,0,3,0,151,154,500,226,81.0,145.0,419.0
ClassB,Cactus,58,46,64,10.0,16.2,7.2,26.4,59.5,1,0,1,0,90,368,6,8,7.2,0.152,0,6,0,126,132,500,222,36.0,186.0,464.0
ClassB,Cactus,all,46,64,10.0,16.2,7.2,26.4,59.5,1,0,1,0,90,368,6,8,7.2,0.152,0,6,0,126,132,500,222,36.0,186.0,464.0
ClassB,Kimono,0,18,32,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.141,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,18,32,4.8,100.0,2.5,2.5,100.0,1,0,0,1,0,119,0,0,2.5,0.368,0,0,0,3,3,122,3,3.0,0.0,119.0
ClassB,Kimono,all,18,32,47.7,60.1,39.5,65.7,100.0,2,1,0,1,0,124,1,1,65.5,0.144,0,1,0,237,238,362,238,143.0,95.0,219.0
ClassB,Kimono,0,18,64,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.138,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,18,64,3.2,100.0,1.6,1.6,100.0,1,0,0,1,0,120,0,0,1.6,0.308,0,0,0,2,2,122,2,2.0,0.0,120.0
ClassB,Kimono,all,18,64,47.4,59.9,39.2,65.5,100.0,2,1,0,1,0,125,1,1,65.2,0.140,0,1,0,236,237,362,237,142.0,95.0,220.0
ClassB,Kimono,0,22,32,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.139,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,22,32,3.2,66.7,1.6,2.5,100.0,1,0,0,1,0,119,1,1,1.6,0.147,0,1,0,2,3,122,3,2.0,1.0,120.0
ClassB,Kimono,all,22,32,47.3,59.7,39.2,65.7,100.0,2,1,0,1,0,124,2,2,65.2,0.139,0,2,0,236,238,362,238,142.0,96.0,220.0
ClassB,Kimono,0,22,64,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.138,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,22,64,6.3,100.0,3.3,3.3,100.0,1,0,0,1,0,118,0,0,3.3,0.117,0,0,0,4,4,122,4,4.0,0.0,118.0
ClassB,Kimono,all,22,64,47.9,60.3,39.8,66.0,100.0,2,1,0,1,0,123,1,1,65.7,0.138,0,1,0,238,239,362,239,144.0,95.0,218.0
ClassB,Kimono,0,26,32,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.138,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,26,32,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,26,32,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.138,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,Kimono,0,26,64,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.141,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,26,64,1.6,100.0,0.8,0.8,100.0,1,0,0,1,0,121,0,0,0.8,0.069,0,0,0,1,1,122,1,1.0,0.0,121.0
ClassB,Kimono,all,26,64,47.2,59.7,39.0,65.2,100.0,2,1,0,1,0,126,1,1,64.9,0.141,0,1,0,235,236,362,236,141.0,95.0,221.0
ClassB,Kimono,0,30,32,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.137,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,30,32,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,30,32,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.137,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,Kimono,0,30,64,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.137,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,30,64,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,30,64,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.137,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,Kimono,0,34,32,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.137,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,34,32,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,34,32,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.137,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,Kimono,0,34,64,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.134,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,34,64,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,34,64,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.134,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,Kimono,0,38,32,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.135,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,38,32,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2,122,0,0,-1.6,nan,0,0,0,0,0,122,2,0.0,2.0,122.0
ClassB,Kimono,all,38,32,46.7,59.1,38.7,64.9,99.2,2,1,0,1,2,127,1,1,64.1,0.135,0,1,0,234,235,362,237,140.0,97.0,222.0
ClassB,Kimono,0,38,64,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.136,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,38,64,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2,122,0,0,-1.6,nan,0,0,0,0,0,122,2,0.0,2.0,122.0
ClassB,Kimono,all,38,64,46.7,59.1,38.7,64.9,99.2,2,1,0,1,2,127,1,1,64.1,0.136,0,1,0,234,235,362,237,140.0,97.0,222.0
ClassB,Kimono,0,42,32,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.138,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,42,32,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,42,32,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.138,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,Kimono,0,42,64,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.134,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,42,64,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,42,64,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.134,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,Kimono,0,46,32,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.139,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,46,32,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,46,32,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.139,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,Kimono,0,46,64,58.9,59.6,58.3,97.9,100.0,1,1,0,0,0,5,1,1,97.5,0.138,0,1,0,234,235,240,235,140.0,95.0,100.0
ClassB,Kimono,26,46,64,0.0,nan,0.0,0.0,nan,1,0,0,1,0,122,0,0,0.0,nan,0,0,0,0,0,122,0,0.0,0.0,122.0
ClassB,Kimono,all,46,64,46.9,59.6,38.7,64.9,100.0,2,1,0,1,0,127,1,1,64.6,0.138,0,1,0,234,235,362,235,140.0,95.0,222.0
ClassB,ParkScene,0,18,32,63.0,70.6,56.4,78.4,99.6,3,2,1,0,2,122,8,11,76.7,0.155,1,7,0,436,444,566,446,319.0,133.0,247.0
ClassB,ParkScene,1,18,32,91.9,95.3,88.8,90.6,97.3,3,3,0,0,8,30,1,2,87.8,0.199,0,1,0,289,290,320,298,284.0,14.0,36.0
ClassB,ParkScene,13,18,32,10.7,48.1,6.0,10.7,89.2,4,0,1,3,8,549,6,9,8.5,0.278,0,6,0,60,66,615,74,37.0,40.0,578.0
ClassB,ParkScene,all,18,32,55.2,77.4,42.6,53.3,97.8,10,5,2,3,18,701,15,22,51.1,0.181,1,14,0,785,800,1501,818,640.0,187.0,861.0
ClassB,ParkScene,0,18,64,63.4,71.0,56.7,78.4,99.6,3,2,1,0,2,122,8,12,76.7,0.155,1,7,0,436,444,566,446,321.0,131.0,245.0
ClassB,ParkScene,1,18,64,92.2,95.9,88.8,90.3,97.6,3,3,0,0,7,31,1,2,87.8,0.197,0,1,0,288,289,320,296,284.0,12.0,36.0
ClassB,ParkScene,13,18,64,9.5,50.8,5.2,8.6,88.3,4,0,1,3,7,562,6,10,6.5,0.286,0,6,0,47,53,615,60,32.0,31.0,583.0
ClassB,ParkScene,all,18,64,55.3,78.5,42.4,52.4,98.0,10,5,2,3,16,715,15,24,50.3,0.179,1,14,0,771,786,1501,802,637.0,174.0,864.0
ClassB,ParkScene,0,22,32,62.8,70.4,56.0,78.1,99.5,3,2,1,0,2,124,8,12,76.3,0.154,1,7,0,434,442,566,444,317.0,133.0,249.0
ClassB,ParkScene,1,22,32,91.4,94.9,88.1,90.0,97.0,3,3,0,0,9,32,1,2,86.9,0.198,0,1,0,287,288,320,297,282.0,15.0,38.0
ClassB,ParkScene,13,22,32,9.6,56.1,5.2,8.0,90.7,4,0,0,4,5,566,4,7,6.5,0.278,0,4,0,45,49,615,54,32.0,25.0,583.0
ClassB,ParkScene,all,22,32,55.0,78.5,42.0,51.9,98.0,10,5,1,4,16,722,13,21,50.0,0.178,1,12,0,766,779,1501,795,631.0,173.0,870.0
