seq_name,max_age,min_hits,iou_thres,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassC_PartyScene_0,1,8,0.65,83.0,89.5,77.4,86.5,100.0,3,1,2,0,0,103,3,3,86.1,0.124,0,3,0
ClassC_PartyScene_0,1,8,0.7,81.3,89.4,74.5,83.3,100.0,3,1,2,0,0,127,4,4,82.8,0.118,0,4,0
ClassC_PartyScene_0,1,8,0.75,81.9,90.2,74.9,83.1,100.0,3,1,2,0,0,129,5,4,82.4,0.119,0,4,0
ClassC_PartyScene_0,1,8,0.8,82.2,91.3,74.7,81.8,100.0,3,1,2,0,0,139,5,4,81.1,0.118,0,4,0
ClassC_PartyScene_0,1,8,0.85,78.9,89.9,70.3,78.2,100.0,3,1,2,0,0,166,7,5,77.3,0.115,0,6,0
ClassC_PartyScene_0,1,8,0.9,78.7,93.0,68.2,73.4,100.0,3,1,2,0,0,203,8,5,72.3,0.110,0,8,0
ClassC_PartyScene_0,1,9,0.1,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.15,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.2,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.25,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.3,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.35,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.4,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.45,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.5,82.6,86.9,78.6,90.4,100.0,3,1,2,0,0,73,3,3,90.0,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.55,82.6,87.1,78.6,90.3,100.0,3,1,2,0,0,74,3,3,89.9,0.131,1,2,0
ClassC_PartyScene_0,1,9,0.6,82.9,88.8,77.7,87.5,100.0,3,1,2,0,0,95,3,4,87.1,0.127,1,2,0
ClassC_PartyScene_0,1,9,0.65,83.1,89.9,77.3,86.0,100.0,3,1,2,0,0,107,3,3,85.6,0.124,0,3,0
ClassC_PartyScene_0,1,9,0.7,81.4,89.9,74.4,82.8,100.0,3,1,2,0,0,131,3,3,82.4,0.118,0,3,0
ClassC_PartyScene_0,1,9,0.75,82.0,90.6,74.8,82.5,100.0,3,1,2,0,0,133,4,3,82.0,0.118,0,3,0
ClassC_PartyScene_0,1,9,0.8,82.3,91.8,74.5,81.2,100.0,3,1,2,0,0,143,4,3,80.7,0.117,0,3,0
ClassC_PartyScene_0,1,9,0.85,78.9,90.4,70.1,77.6,100.0,3,1,2,0,0,171,6,4,76.8,0.114,0,5,0
ClassC_PartyScene_0,1,9,0.9,78.7,93.3,68.0,72.8,100.0,3,1,2,0,0,207,8,5,71.8,0.110,0,8,0
ClassC_PartyScene_0,2,1,0.1,80.7,81.3,80.1,95.7,97.2,3,3,0,0,21,33,5,9,92.3,0.134,1,4,0
ClassC_PartyScene_0,2,1,0.15,80.7,81.3,80.1,95.7,97.2,3,3,0,0,21,33,5,9,92.3,0.134,1,4,0
ClassC_PartyScene_0,2,1,0.2,80.7,81.3,80.1,95.7,97.2,3,3,0,0,21,33,5,9,92.3,0.134,1,4,0
ClassC_PartyScene_0,2,1,0.25,80.7,81.3,80.1,95.7,97.2,3,3,0,0,21,33,5,9,92.3,0.134,1,4,0
ClassC_PartyScene_0,2,1,0.3,80.7,81.3,80.1,95.7,97.2,3,3,0,0,21,33,5,9,92.3,0.134,1,4,0
ClassC_PartyScene_0,2,1,0.35,80.7,81.3,80.1,95.7,97.2,3,3,0,0,21,33,5,9,92.3,0.134,1,4,0
ClassC_PartyScene_0,2,1,0.4,80.7,81.3,80.1,95.7,97.2,3,3,0,0,21,33,5,9,92.3,0.134,1,4,0
ClassC_PartyScene_0,2,1,0.45,80.8,81.6,80.1,95.4,97.2,3,3,0,0,21,35,5,9,92.0,0.133,1,4,0
ClassC_PartyScene_0,2,1,0.5,80.8,81.6,80.1,95.4,97.2,3,3,0,0,21,35,5,9,92.0,0.133,1,4,0
ClassC_PartyScene_0,2,1,0.55,80.9,81.8,80.1,95.3,97.3,3,3,0,0,20,36,5,9,92.0,0.132,1,4,0
ClassC_PartyScene_0,2,1,0.6,80.9,82.0,79.9,94.9,97.3,3,3,0,0,20,39,7,13,91.3,0.130,1,6,0
ClassC_PartyScene_0,2,1,0.65,80.5,81.6,79.4,94.6,97.3,3,3,0,0,20,41,8,14,90.9,0.128,0,8,0
ClassC_PartyScene_0,2,1,0.7,78.5,80.0,77.0,93.8,97.4,3,3,0,0,19,47,13,18,89.6,0.125,0,13,0
ClassC_PartyScene_0,2,1,0.75,79.0,80.7,77.4,93.4,97.4,3,2,1,0,19,50,16,20,88.8,0.126,0,15,0
ClassC_PartyScene_0,2,1,0.8,78.4,80.6,76.4,92.5,97.6,3,2,1,0,17,57,20,23,87.7,0.125,0,19,0
ClassC_PartyScene_0,2,1,0.85,77.2,79.9,74.7,91.3,97.8,3,2,1,0,16,66,28,30,85.6,0.124,0,26,0
ClassC_PartyScene_0,2,1,0.9,75.1,79.8,71.0,87.3,98.1,3,1,2,0,13,97,40,41,80.3,0.121,0,40,0
ClassC_PartyScene_0,2,2,0.1,81.4,83.1,79.8,94.8,98.6,3,3,0,0,10,40,5,8,92.8,0.133,1,4,0
ClassC_PartyScene_0,2,2,0.15,81.4,83.1,79.8,94.8,98.6,3,3,0,0,10,40,5,8,92.8,0.133,1,4,0
ClassC_PartyScene_0,2,2,0.2,81.4,83.1,79.8,94.8,98.6,3,3,0,0,10,40,5,8,92.8,0.133,1,4,0
ClassC_PartyScene_0,2,2,0.25,81.4,83.1,79.8,94.8,98.6,3,3,0,0,10,40,5,8,92.8,0.133,1,4,0
ClassC_PartyScene_0,2,2,0.3,81.4,83.1,79.8,94.8,98.6,3,3,0,0,10,40,5,8,92.8,0.133,1,4,0
ClassC_PartyScene_0,2,2,0.35,81.4,83.1,79.8,94.8,98.6,3,3,0,0,10,40,5,8,92.8,0.133,1,4,0
ClassC_PartyScene_0,2,2,0.4,81.4,83.1,79.8,94.8,98.6,3,3,0,0,10,40,5,8,92.8,0.133,1,4,0
ClassC_PartyScene_0,2,2,0.45,81.6,83.5,79.8,94.2,98.6,3,3,0,0,10,44,4,6,92.4,0.132,1,3,0
ClassC_PartyScene_0,2,2,0.5,81.6,83.5,79.8,94.2,98.6,3,3,0,0,10,44,4,6,92.4,0.132,1,3,0
ClassC_PartyScene_0,2,2,0.55,81.7,83.7,79.8,94.1,98.8,3,3,0,0,9,45,4,6,92.4,0.132,1,3,0
ClassC_PartyScene_0,2,2,0.6,81.8,84.3,79.5,93.2,98.7,3,2,1,0,9,52,6,9,91.2,0.128,1,5,0
ClassC_PartyScene_0,2,2,0.65,81.4,84.2,78.9,92.5,98.7,3,2,1,0,9,57,7,10,90.4,0.126,0,7,0
ClassC_PartyScene_0,2,2,0.7,79.4,82.7,76.4,91.2,98.7,3,2,1,0,9,67,11,14,88.6,0.123,0,11,0
ClassC_PartyScene_0,2,2,0.75,80.1,83.8,76.8,90.4,98.7,3,1,2,0,9,73,10,14,87.9,0.123,0,10,0
ClassC_PartyScene_0,2,2,0.8,79.8,84.1,75.9,89.1,98.8,3,1,2,0,8,83,11,13,86.6,0.123,0,11,0
ClassC_PartyScene_0,2,2,0.85,78.5,83.9,73.8,86.9,98.8,3,1,2,0,8,100,15,18,83.9,0.120,0,15,0
ClassC_PartyScene_0,2,2,0.9,77.4,85.7,70.6,81.8,99.2,3,1,2,0,5,139,22,23,78.2,0.117,0,22,0
ClassC_PartyScene_0,2,3,0.1,81.8,84.2,79.5,93.7,99.2,3,2,1,0,6,48,5,6,92.3,0.132,1,4,0
ClassC_PartyScene_0,2,3,0.15,81.8,84.2,79.5,93.7,99.2,3,2,1,0,6,48,5,6,92.3,0.132,1,4,0
ClassC_PartyScene_0,2,3,0.2,81.8,84.2,79.5,93.7,99.2,3,2,1,0,6,48,5,6,92.3,0.132,1,4,0
ClassC_PartyScene_0,2,3,0.25,81.8,84.2,79.5,93.7,99.2,3,2,1,0,6,48,5,6,92.3,0.132,1,4,0
ClassC_PartyScene_0,2,3,0.3,81.8,84.2,79.5,93.7,99.2,3,2,1,0,6,48,5,6,92.3,0.132,1,4,0
