class_cat,seq_name,class_id,qp,msr,mAP,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassD,BasketballPass,32,34,16,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,34,16,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,34,16,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,34,32,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,34,32,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,34,32,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,34,32,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,34,64,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,34,64,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,34,64,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,34,64,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,38,8,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,38,8,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,38,8,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,38,8,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,38,16,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,38,16,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,38,16,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,38,16,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,38,32,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,38,32,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,38,32,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,38,32,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,38,64,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,38,64,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,38,64,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,38,64,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,42,8,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,42,8,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,42,8,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,42,8,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,42,16,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,42,16,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,42,16,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,42,16,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,42,32,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,42,32,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,42,32,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,42,32,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,42,64,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,42,64,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,42,64,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,42,64,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,46,8,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,46,8,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,46,8,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,46,8,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,46,16,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,46,16,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,46,16,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,46,16,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,46,32,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,46,32,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,46,32,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,46,32,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BasketballPass,0,46,64,100.0,35.6,39.5,32.4,81.5,99.8,8,4,3,1,3,406,58,60,78.7,0.113,10,46,0,1727,1785,2191,1788,709.0,1088.0,1482.0
ClassD,BasketballPass,32,46,64,100.0,16.5,21.1,13.5,64.0,100.0,4,0,2,2,0,144,15,15,60.2,0.160,0,15,0,241,256,400,256,54.0,202.0,346.0
ClassD,BasketballPass,56,46,64,100.0,67.8,89.4,54.6,61.1,100.0,6,0,4,2,0,42,1,1,60.2,0.107,0,1,0,65,66,108,66,59.0,7.0,49.0
ClassD,BasketballPass,all,46,64,100.0,34.2,38.8,30.5,78.1,99.9,18,4,9,5,3,592,74,76,75.2,0.119,10,62,0,2033,2107,2699,2110,822.0,1297.0,1877.0
ClassD,BlowingBubbles,0,0,0,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,0,0,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,0,0,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,0,0,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,18,8,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,18,8,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,18,8,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,18,8,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,18,16,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,18,16,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,18,16,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,18,16,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,18,32,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,18,32,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,18,32,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,18,32,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,18,64,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,18,64,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,18,64,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,18,64,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,22,8,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,22,8,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,22,8,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,22,8,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,22,16,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,22,16,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,22,16,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,22,16,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,22,32,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,22,32,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,22,32,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,22,32,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,22,64,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,22,64,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,22,64,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,22,64,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,26,8,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,26,8,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,26,8,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,26,8,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,26,16,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,26,16,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,26,16,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,26,16,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,26,32,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,26,32,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,26,32,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,26,32,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,26,64,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,26,64,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,26,64,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,26,64,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,30,8,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,30,8,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,30,8,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,30,8,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,30,16,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,30,16,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,30,16,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,30,16,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,30,32,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,30,32,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,30,32,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,30,32,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,30,64,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,30,64,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,30,64,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,30,64,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,34,8,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,34,8,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,34,8,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,34,8,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,34,16,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,34,16,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,34,16,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,34,16,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,34,32,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,34,32,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,34,32,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,34,32,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,34,64,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
ClassD,BlowingBubbles,41,34,64,100.0,98.0,100.0,96.0,96.0,100.0,1,1,0,0,0,9,0,1,96.0,0.054,0,0,0,216,216,225,216,216.0,0.0,9.0
ClassD,BlowingBubbles,77,34,64,100.0,99.3,100.0,98.7,98.7,100.0,1,1,0,0,0,5,0,0,98.7,0.040,0,0,0,373,373,378,373,373.0,0.0,5.0
ClassD,BlowingBubbles,all,34,64,100.0,98.8,99.7,97.9,98.2,100.0,5,4,1,0,0,30,1,3,98.1,0.034,0,1,0,1604,1605,1635,1605,1601.0,5.0,34.0
ClassD,BlowingBubbles,0,38,8,100.0,98.8,99.5,98.1,98.4,100.0,3,2,1,0,0,16,1,2,98.4,0.028,0,1,0,1015,1016,1032,1016,1012.0,5.0,20.0
