seq_name,conf_thres,iou_thres,img_size,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassB_BasketballDrive_0,0.4,0.45,640,39.2,42.4,36.4,83.8,97.9,7,5,2,0,49,447,50,74,80.3,0.186,8,42,0
ClassB_BasketballDrive_0,0.4,0.5,640,42.7,46.2,39.6,83.8,98.0,7,5,2,0,48,448,52,76,80.2,0.185,8,44,0
ClassB_BasketballDrive_0,0.4,0.55,640,42.7,46.2,39.7,84.1,98.0,7,5,2,0,48,440,53,76,80.4,0.185,9,45,1
ClassB_BasketballDrive_0,0.4,0.6,640,41.0,44.3,38.1,84.0,97.9,7,5,2,0,49,442,54,77,80.3,0.186,9,46,1
ClassB_BasketballDrive_0,0.4,0.65,640,40.9,44.2,38.1,84.1,97.9,7,5,2,0,51,441,54,78,80.3,0.186,9,46,1
ClassB_BasketballDrive_0,0.4,0.7,640,41.1,44.4,38.2,84.0,97.7,7,5,2,0,55,444,56,78,79.9,0.185,9,48,1
ClassB_BasketballDrive_0,0.4,0.75,640,41.2,44.5,38.2,83.8,97.7,7,5,2,0,55,447,57,79,79.8,0.185,9,49,1
ClassB_BasketballDrive_0,0.4,0.8,640,41.2,44.7,38.2,83.4,97.7,7,5,2,0,55,458,63,83,79.2,0.184,10,53,1
ClassB_BasketballDrive_0,0.4,0.85,640,39.4,42.9,36.4,83.1,98.1,7,5,2,0,45,468,70,83,78.9,0.184,11,58,1
ClassB_BasketballDrive_0,0.4,0.9,640,29.8,32.8,27.4,81.7,98.0,7,5,2,0,45,506,91,102,76.8,0.184,10,78,0
ClassB_BasketballDrive_0,0.45,0.1,640,24.5,32.6,19.6,59.4,99.3,7,0,7,0,12,1124,71,98,56.4,0.174,11,60,0
ClassB_BasketballDrive_0,0.45,0.15,640,28.7,35.6,24.0,66.7,99.0,7,0,7,0,18,921,67,99,63.6,0.180,12,56,1
ClassB_BasketballDrive_0,0.45,0.2,640,37.4,44.3,32.3,72.1,98.9,7,2,5,0,22,771,61,92,69.1,0.181,8,53,0
ClassB_BasketballDrive_0,0.45,0.25,640,36.4,41.6,32.4,76.9,98.7,7,3,4,0,28,640,57,88,73.8,0.183,9,48,0
ClassB_BasketballDrive_0,0.45,0.3,640,38.8,43.5,35.0,79.3,98.6,7,4,3,0,31,572,54,82,76.3,0.183,8,46,0
ClassB_BasketballDrive_0,0.45,0.35,640,36.4,40.5,33.0,80.1,98.4,7,4,3,0,37,550,53,79,76.9,0.182,7,46,0
ClassB_BasketballDrive_0,0.45,0.4,640,36.5,40.4,33.2,80.7,98.3,7,4,3,0,38,533,51,77,77.5,0.184,7,44,0
ClassB_BasketballDrive_0,0.45,0.45,640,38.7,42.9,35.3,80.9,98.4,7,4,3,0,37,528,52,79,77.7,0.184,7,45,0
ClassB_BasketballDrive_0,0.45,0.5,640,41.1,45.5,37.4,80.7,98.4,7,4,3,0,36,533,55,82,77.4,0.184,7,48,0
ClassB_BasketballDrive_0,0.45,0.55,640,41.1,45.5,37.4,80.8,98.4,7,4,3,0,36,532,55,82,77.5,0.184,7,48,0
ClassB_BasketballDrive_0,0.45,0.6,640,41.1,45.6,37.4,80.7,98.4,7,4,3,0,36,534,55,82,77.4,0.184,7,48,0
ClassB_BasketballDrive_0,0.45,0.65,640,41.1,45.5,37.4,80.8,98.4,7,4,3,0,37,532,55,83,77.4,0.184,7,48,0
ClassB_BasketballDrive_0,0.45,0.7,640,38.1,42.3,34.7,80.6,98.3,7,4,3,0,38,537,57,84,77.2,0.183,7,50,0
ClassB_BasketballDrive_0,0.45,0.75,640,38.2,42.3,34.7,80.5,98.3,7,4,3,0,38,540,58,84,77.0,0.183,7,51,0
ClassB_BasketballDrive_0,0.45,0.8,640,38.2,42.4,34.7,80.4,98.3,7,4,3,0,38,543,61,85,76.8,0.183,8,52,0
ClassB_BasketballDrive_0,0.45,0.85,640,37.5,41.7,34.0,80.2,98.4,7,4,3,0,36,547,65,87,76.6,0.184,9,55,0
ClassB_BasketballDrive_0,0.45,0.9,640,30.4,34.2,27.4,79.0,98.5,7,4,3,0,34,582,78,100,74.9,0.183,11,65,0
ClassB_BasketballDrive_0,0.5,0.1,640,24.2,32.9,19.1,57.7,99.5,7,0,7,0,8,1170,69,97,54.9,0.173,11,58,0
ClassB_BasketballDrive_0,0.5,0.15,640,28.4,36.0,23.4,64.5,99.3,7,0,7,0,13,981,65,99,61.7,0.179,11,54,0
ClassB_BasketballDrive_0,0.5,0.2,640,32.5,39.4,27.6,69.4,99.2,7,0,7,0,16,848,61,97,66.6,0.179,10,51,0
ClassB_BasketballDrive_0,0.5,0.25,640,34.6,40.5,30.2,73.7,99.0,7,1,6,0,20,727,59,97,70.9,0.181,10,49,0
ClassB_BasketballDrive_0,0.5,0.3,640,36.1,41.6,31.8,75.8,99.1,7,2,5,0,20,670,54,90,73.1,0.182,7,47,0
ClassB_BasketballDrive_0,0.5,0.35,640,34.8,39.8,30.9,76.6,98.8,7,3,4,0,25,648,56,90,73.7,0.181,6,50,0
ClassB_BasketballDrive_0,0.5,0.4,640,34.0,38.8,30.2,77.1,98.8,7,3,4,0,25,635,57,89,74.1,0.181,7,50,0
ClassB_BasketballDrive_0,0.5,0.45,640,35.4,40.3,31.5,77.2,98.9,7,3,4,0,24,631,58,90,74.2,0.180,6,52,0
ClassB_BasketballDrive_0,0.5,0.5,640,33.1,37.7,29.5,77.2,98.8,7,3,4,0,26,631,60,92,74.1,0.181,8,52,0
