seq_name,max_age,min_hits,iou_thres,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm
ClassC_PartyScene_all,2,1,0.55,70.0,67.7,72.5,86.5,80.7,7,5,2,0,441,288,19,29,65.0,0.141,4,15,0
ClassC_PartyScene_all,2,1,0.6,70.0,67.7,72.4,86.4,80.8,7,5,2,0,439,291,21,33,64.8,0.140,4,17,0
ClassC_PartyScene_all,2,1,0.65,69.6,67.4,72.0,86.2,80.8,7,5,2,0,439,294,23,35,64.6,0.139,3,20,0
ClassC_PartyScene_all,2,1,0.7,69.2,67.1,71.3,85.8,80.7,7,5,2,0,437,303,30,42,64.0,0.138,3,27,0
ClassC_PartyScene_all,2,1,0.75,69.5,67.6,71.5,85.5,80.9,7,5,2,0,432,309,34,46,63.7,0.138,2,31,0
ClassC_PartyScene_all,2,1,0.8,58.6,57.3,60.0,84.8,80.9,7,4,3,0,427,325,45,53,62.7,0.137,2,40,0
ClassC_PartyScene_all,2,1,0.85,57.5,56.9,58.2,83.4,81.5,7,4,3,0,404,354,64,69,61.5,0.136,1,56,0
ClassC_PartyScene_all,2,1,0.9,52.5,53.8,51.3,78.8,82.8,7,3,4,0,351,452,98,97,57.8,0.133,1,90,0
ClassC_PartyScene_all,2,2,0.1,71.0,69.6,72.4,85.6,82.4,7,5,2,0,392,307,17,26,66.5,0.141,3,13,0
ClassC_PartyScene_all,2,2,0.15,71.0,69.6,72.4,85.6,82.4,7,5,2,0,392,307,17,26,66.5,0.141,3,13,0
ClassC_PartyScene_all,2,2,0.2,71.0,69.6,72.4,85.6,82.4,7,5,2,0,392,307,17,26,66.5,0.141,3,13,0
ClassC_PartyScene_all,2,2,0.25,71.0,69.6,72.4,85.6,82.4,7,5,2,0,392,307,18,26,66.4,0.141,3,14,0
ClassC_PartyScene_all,2,2,0.3,71.0,69.6,72.4,85.6,82.4,7,5,2,0,392,307,18,26,66.4,0.141,3,14,0
ClassC_PartyScene_all,2,2,0.35,71.0,69.6,72.4,85.6,82.4,7,5,2,0,392,307,18,26,66.4,0.141,3,14,0
ClassC_PartyScene_all,2,2,0.4,71.0,69.6,72.4,85.6,82.4,7,5,2,0,392,307,18,26,66.4,0.141,3,14,0
ClassC_PartyScene_all,2,2,0.45,71.0,69.7,72.3,85.4,82.3,7,5,2,0,392,312,17,24,66.2,0.141,3,13,0
ClassC_PartyScene_all,2,2,0.5,71.0,69.8,72.3,85.3,82.3,7,5,2,0,392,313,17,24,66.2,0.140,3,14,0
ClassC_PartyScene_all,2,2,0.55,71.1,69.8,72.3,85.3,82.3,7,5,2,0,391,315,16,23,66.2,0.140,3,13,0
ClassC_PartyScene_all,2,2,0.6,71.0,69.9,72.1,84.9,82.3,7,5,2,0,390,322,18,26,65.8,0.139,3,15,0
ClassC_PartyScene_all,2,2,0.65,70.7,69.7,71.7,84.6,82.2,7,4,3,0,391,329,20,28,65.4,0.138,2,18,0
ClassC_PartyScene_all,2,2,0.7,70.2,69.5,70.9,83.8,82.2,7,4,3,0,389,345,26,34,64.4,0.136,2,24,0
ClassC_PartyScene_all,2,2,0.75,70.7,70.2,71.1,83.4,82.4,7,3,4,0,380,355,24,34,64.5,0.136,1,23,0
ClassC_PartyScene_all,2,2,0.8,59.7,59.8,59.6,82.1,82.4,7,3,4,0,375,382,31,39,63.1,0.136,1,30,0
ClassC_PartyScene_all,2,2,0.85,59.0,60.2,57.7,79.8,83.3,7,3,4,0,342,431,43,50,61.8,0.134,0,42,0
ClassC_PartyScene_all,2,2,0.9,54.7,59.2,50.9,73.9,86.0,7,3,4,0,257,557,58,63,59.2,0.130,2,55,0
ClassC_PartyScene_all,2,3,0.1,71.8,71.3,72.2,84.5,83.5,7,5,2,0,357,331,12,17,67.2,0.140,2,10,0
ClassC_PartyScene_all,2,3,0.15,71.8,71.3,72.2,84.5,83.5,7,5,2,0,357,331,12,17,67.2,0.140,2,10,0
ClassC_PartyScene_all,2,3,0.2,71.8,71.3,72.2,84.5,83.5,7,5,2,0,357,331,12,17,67.2,0.140,2,10,0
ClassC_PartyScene_all,2,3,0.25,71.8,71.3,72.2,84.5,83.5,7,5,2,0,357,331,12,17,67.2,0.140,2,10,0
ClassC_PartyScene_all,2,3,0.3,71.8,71.3,72.2,84.5,83.5,7,5,2,0,357,331,12,17,67.2,0.140,2,10,0
