class_cat,seq_name,class_id,qp,msr,mAP,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassB,BasketballDrive,56,42,64,49.57809932571758,37.1,40.5,34.1,51.9,62.2,6,0,6,0,218,332,14,19,18.3,0.185,0,14,0,344,358,690,576,235.0,345.0,455.0
ClassB,BasketballDrive,all,42,64,51.1026530256884,37.4,46.2,31.3,61.5,91.0,17,5,8,4,263,1671,63,83,54.0,0.184,4,59,0,2611,2674,4345,2937,1360.0,1584.0,2985.0
ClassB,BasketballDrive,0,46,8,86.96425928216554,43.3,48.9,38.7,77.9,98.5,7,3,4,0,33,612,44,57,75.1,0.186,4,40,0,2111,2155,2767,2188,1072.0,1119.0,1695.0
ClassB,BasketballDrive,32,46,8,9.534513695339529,6.9,78.0,3.6,4.6,100.0,4,0,0,4,0,847,2,3,4.4,0.201,0,2,0,39,41,888,41,32.0,9.0,856.0
ClassB,BasketballDrive,56,46,8,35.28586147383363,32.7,61.0,22.2,27.4,76.5,6,0,4,2,58,501,9,11,17.7,0.164,0,9,0,180,189,690,247,153.0,98.0,537.0
ClassB,BasketballDrive,all,46,8,43.92821148377956,36.9,50.6,28.9,54.9,96.3,17,3,8,6,91,1960,55,71,51.5,0.184,4,51,0,2330,2385,4345,2476,1257.0,1226.0,3088.0
ClassB,BasketballDrive,0,46,16,87.37406057836753,43.1,48.2,38.9,79.1,98.2,7,5,2,0,41,579,47,62,75.9,0.187,3,44,0,2141,2188,2767,2229,1076.0,1156.0,1691.0
ClassB,BasketballDrive,32,46,16,9.236929451491823,7.3,87.2,3.8,4.4,100.0,4,0,0,4,0,849,2,2,4.2,0.203,0,2,0,37,39,888,39,34.0,5.0,854.0
ClassB,BasketballDrive,56,46,16,29.34172675105057,32.6,52.4,23.5,28.7,64.9,6,0,5,1,107,492,9,12,11.9,0.182,0,9,0,189,198,690,305,162.0,147.0,528.0
ClassB,BasketballDrive,all,46,16,41.9840457170525,36.8,49.4,29.3,55.7,94.2,17,5,7,5,148,1924,59,77,51.0,0.188,3,56,0,2362,2421,4345,2569,1272.0,1304.0,3073.0
ClassB,BasketballDrive,0,46,32,86.81586879538477,41.4,46.9,37.0,77.3,98.0,7,3,4,0,44,627,47,64,74.1,0.19,4,43,0,2093,2140,2767,2184,1025.0,1162.0,1742.0
ClassB,BasketballDrive,32,46,32,9.726818227581893,7.1,82.5,3.7,4.5,100.0,4,0,0,4,0,848,1,1,4.4,0.193,0,1,0,39,40,888,40,33.0,7.0,855.0
ClassB,BasketballDrive,56,46,32,34.79977450047585,36.3,54.7,27.0,34.1,69.9,6,0,6,0,101,455,7,9,18.4,0.185,0,7,0,228,235,690,336,186.0,154.0,504.0
ClassB,BasketballDrive,all,46,32,43.78082050781417,36.0,48.5,28.6,55.6,94.3,17,3,10,4,145,1930,55,74,51.0,0.189,4,51,0,2360,2415,4345,2560,1244.0,1323.0,3101.0
ClassB,BasketballDrive,0,46,64,86.98449680543729,41.1,46.1,37.0,78.7,98.4,7,4,3,0,36,588,44,56,75.9,0.187,5,38,0,2135,2179,2767,2215,1023.0,1195.0,1744.0
ClassB,BasketballDrive,32,46,64,11.490647820210423,7.9,74.0,4.2,5.6,100.0,4,0,0,4,0,838,3,3,5.3,0.204,0,3,0,47,50,888,50,37.0,13.0,851.0
ClassB,BasketballDrive,56,46,64,34.13528230462573,33.8,60.5,23.3,28.3,74.4,6,0,4,2,67,495,9,13,17.2,0.178,0,9,0,186,195,690,262,161.0,105.0,529.0
ClassB,BasketballDrive,all,46,64,44.20347564342448,35.6,48.3,28.1,55.7,95.9,17,3,8,6,103,1925,57,73,52.0,0.187,5,51,0,2363,2420,4345,2523,1221.0,1309.0,3124.0
ClassB,Cactus,58,18,8,70.19467895454979,28.6,32.0,25.8,64.6,80.1,1,0,1,0,80,177,6,8,47.4,0.12,0,6,0,317,323,500,403,129.0,274.0,371.0
ClassB,Cactus,all,18,8,70.19467895454979,28.6,32.0,25.8,64.6,80.1,1,0,1,0,80,177,6,8,47.4,0.12,0,6,0,317,323,500,403,129.0,274.0,371.0
ClassB,Cactus,58,18,16,68.2052555490947,27.3,32.1,23.8,60.0,80.9,1,0,1,0,71,200,7,12,44.4,0.119,0,7,0,293,300,500,371,119.0,252.0,381.0
ClassB,Cactus,all,18,16,68.2052555490947,27.3,32.1,23.8,60.0,80.9,1,0,1,0,71,200,7,12,44.4,0.119,0,7,0,293,300,500,371,119.0,252.0,381.0
ClassB,Cactus,58,18,32,68.8110112229101,26.3,30.0,23.4,60.4,77.4,1,0,1,0,88,198,6,13,41.6,0.119,0,6,0,296,302,500,390,117.0,273.0,383.0
ClassB,Cactus,all,18,32,68.8110112229101,26.3,30.0,23.4,60.4,77.4,1,0,1,0,88,198,6,13,41.6,0.119,0,6,0,296,302,500,390,117.0,273.0,383.0
