class_cat,seq_name,class_id,qp,msr,mAP,IDF1,IDP,IDR,Rcll,Prcn,GT,MT,PT,ML,FP,FN,IDs,FM,MOTA,MOTP,IDt,IDa,IDm,num_matches,num_detections,num_objects,num_predictions,idtp,idfp,idfn
ClassD,BasketballPass,0,18,8,89.99039521186499,37.3,41.6,33.6,77.5,96.5,8,2,5,1,62,493,49,71,72.4,0.183,9,40,0,1649,1698,2191,1760,736.0,1033.0,1455.0
ClassD,BasketballPass,32,18,8,69.86395662236384,12.2,19.1,9.0,46.2,98.4,4,0,1,3,3,215,12,16,42.5,0.211,0,12,0,173,185,400,188,36.0,152.0,364.0
ClassD,BasketballPass,56,18,8,40.56537918628959,24.0,88.2,13.9,13.9,88.2,6,0,1,5,2,93,0,2,12.0,0.289,0,0,0,15,15,108,17,15.0,2.0,93.0
ClassD,BasketballPass,all,18,8,66.80657700683948,33.7,39.8,29.1,70.2,96.6,18,2,7,9,67,803,62,90,65.5,0.186,9,53,0,1834,1896,2699,1963,785.0,1187.0,1914.0
ClassD,BasketballPass,0,18,16,90.02771813675824,35.3,39.4,31.9,78.1,97.1,8,2,5,1,52,479,52,68,73.4,0.182,11,40,0,1660,1712,2191,1764,699.0,1074.0,1492.0
ClassD,BasketballPass,32,18,16,68.6754592757531,14.5,23.5,10.5,44.2,98.9,4,0,1,3,2,223,11,16,41.0,0.212,0,11,0,166,177,400,179,42.0,137.0,358.0
ClassD,BasketballPass,56,18,16,41.92170286334878,22.9,65.2,13.9,14.8,69.6,6,0,2,4,7,92,1,2,7.4,0.307,0,1,0,15,16,108,23,15.0,8.0,93.0
ClassD,BasketballPass,all,18,16,66.87496009195337,32.4,38.3,28.0,70.5,96.9,18,2,8,8,61,797,65,87,65.8,0.186,11,53,0,1837,1902,2699,1963,756.0,1216.0,1943.0
ClassD,BasketballPass,0,18,32,90.20100294379955,36.3,40.3,32.8,78.6,97.1,8,3,4,1,51,468,50,67,74.0,0.181,11,38,0,1673,1723,2191,1774,719.0,1064.0,1472.0
ClassD,BasketballPass,32,18,32,69.90558311490057,11.6,18.4,8.5,45.8,98.9,4,0,1,3,2,217,13,16,42.0,0.211,0,13,0,170,183,400,185,34.0,151.0,366.0
ClassD,BasketballPass,56,18,32,43.4373932793473,27.9,85.7,16.7,16.7,85.7,6,0,3,3,3,90,0,1,13.9,0.275,0,0,0,18,18,108,21,18.0,3.0,90.0
ClassD,BasketballPass,all,18,32,67.84799311268247,33.0,38.8,28.6,71.2,97.2,18,3,8,7,56,778,64,85,66.7,0.185,11,52,0,1857,1921,2699,1977,771.0,1215.0,1928.0
ClassD,BasketballPass,0,18,64,90.32993216243528,33.9,37.4,30.9,79.6,96.9,8,4,3,1,56,447,52,73,74.7,0.184,15,37,0,1692,1744,2191,1800,677.0,1132.0,1514.0
ClassD,BasketballPass,32,18,64,70.346356887936,11.8,18.1,8.8,47.5,98.4,4,0,1,3,3,210,11,13,44.0,0.216,0,11,0,179,190,400,193,35.0,158.0,365.0
ClassD,BasketballPass,56,18,64,42.64957059401503,21.5,63.6,13.0,13.9,68.2,6,0,1,5,7,93,2,3,5.6,0.276,0,1,0,13,15,108,22,14.0,8.0,94.0
ClassD,BasketballPass,all,18,64,67.77528654812878,30.9,36.0,27.0,72.2,96.7,18,4,5,9,66,749,66,90,67.4,0.188,15,50,0,1884,1950,2699,2016,728.0,1297.0,1971.0
ClassD,BasketballPass,0,22,8,90.25784195168463,36.5,40.3,33.3,79.4,96.7,8,3,4,1,59,451,49,64,74.5,0.182,11,38,0,1691,1740,2191,1799,729.0,1079.0,1462.0
ClassD,BasketballPass,32,22,8,65.54052727871641,11.9,20.0,8.5,41.8,98.2,4,0,1,3,3,233,11,14,38.2,0.213,0,11,0,156,167,400,170,34.0,136.0,366.0
ClassD,BasketballPass,56,22,8,40.7150269492025,40.6,93.3,25.9,25.9,93.3,6,0,3,3,2,80,0,2,24.1,0.288,0,0,0,28,28,108,30,28.0,2.0,80.0
ClassD,BasketballPass,all,22,8,65.50446539320117,33.6,39.3,29.3,71.9,96.8,18,3,8,7,64,759,60,80,67.3,0.186,11,49,0,1880,1940,2699,2004,791.0,1222.0,1908.0
ClassD,BasketballPass,0,22,16,90.41857515921077,36.8,41.2,33.1,78.1,97.7,8,3,4,1,41,480,51,69,73.9,0.180,9,41,0,1660,1711,2191,1752,725.0,1036.0,1466.0
ClassD,BasketballPass,32,22,16,66.16552956182592,14.5,24.6,10.2,41.0,98.2,4,0,1,3,3,236,12,15,37.3,0.207,0,12,0,152,164,400,167,41.0,126.0,359.0
ClassD,BasketballPass,56,22,16,38.55956403921233,23.9,61.5,14.8,14.8,61.5,6,0,2,4,10,92,0,2,5.6,0.208,0,0,0,16,16,108,26,16.0,10.0,92.0
ClassD,BasketballPass,all,22,16,65.04788958674968,33.7,40.0,29.0,70.1,97.2,18,3,7,8,54,808,63,86,65.7,0.183,9,53,0,1828,1891,2699,1945,782.0,1172.0,1917.0
ClassD,BasketballPass,0,22,32,90.59056093801125,36.5,40.5,33.1,78.9,97.1,8,3,4,1,51,462,49,67,74.3,0.181,10,39,0,1680,1729,2191,1780,725.0,1064.0,1466.0
ClassD,BasketballPass,32,22,32,65.74758267593735,15.0,26.2,10.5,39.2,98.1,4,0,1,3,3,243,13,17,35.2,0.204,0,13,0,144,157,400,160,42.0,118.0,358.0
ClassD,BasketballPass,56,22,32,40.543293160679006,41.7,93.5,26.9,26.9,93.5,6,0,3,3,2,79,0,1,25.0,0.214,0,0,0,29,29,108,31,29.0,2.0,79.0
ClassD,BasketballPass,all,22,32,65.62714559154253,34.1,40.3,29.5,70.8,97.2,18,3,8,7,56,789,63,86,66.4,0.183,10,53,0,1847,1910,2699,1966,796.0,1179.0,1903.0
ClassD,BasketballPass,0,22,64,89.73208362912823,36.6,40.7,33.1,78.3,96.7,8,2,5,1,59,476,50,72,73.3,0.178,12,38,0,1665,1715,2191,1774,725.0,1058.0,1466.0
ClassD,BasketballPass,32,22,64,65.63016191445074,14.6,25.5,10.2,39.8,98.8,4,0,1,3,2,241,10,17,36.8,0.213,0,10,0,149,159,400,161,41.0,120.0,359.0
ClassD,BasketballPass,56,22,64,35.37007822962634,12.8,47.1,7.4,8.3,52.9,6,0,1,5,8,99,1,1,0.0,0.398,0,1,0,8,9,108,17,8.0,9.0,100.0
ClassD,BasketballPass,all,22,64,63.570677430520384,33.3,39.4,28.7,69.8,96.5,18,2,7,9,69,815,61,90,65.0,0.182,12,49,0,1823,1884,2699,1953,774.0,1188.0,1925.0
ClassD,BasketballPass,0,26,8,89.45191165769057,37.3,41.9,33.5,77.0,96.8,8,2,5,1,55,505,47,63,72.3,0.177,6,41,0,1639,1686,2191,1741,734.0,1016.0,1457.0
ClassD,BasketballPass,32,26,8,55.13688302269005,16.2,35.3,10.5,29.0,97.5,4,0,1,3,3,284,7,11,26.5,0.203,0,7,0,109,116,400,119,42.0,77.0,358.0
ClassD,BasketballPass,56,26,8,15.546401253018708,3.5,33.3,1.9,1.9,33.3,6,0,0,6,4,106,0,0,-1.9,0.403,0,0,0,2,2,108,6,2.0,4.0,106.0
ClassD,BasketballPass,all,26,8,53.37839864446645,34.1,41.5,28.8,66.8,96.7,18,2,6,10,62,897,55,75,62.4,0.178,6,49,0,1747,1802,2699,1864,778.0,1095.0,1921.0
ClassD,BasketballPass,0,26,16,89.54167085466204,36.3,40.8,32.5,77.6,97.8,8,1,6,1,39,491,49,64,73.6,0.179,8,41,0,1651,1700,2191,1739,713.0,1035.0,1478.0
ClassD,BasketballPass,32,26,16,55.691913520446526,17.6,40.2,11.2,27.5,98.2,4,0,1,3,2,290,7,10,25.2,0.193,0,7,0,103,110,400,112,45.0,67.0,355.0
ClassD,BasketballPass,56,26,16,38.404037738026645,33.3,91.7,20.4,20.4,91.7,6,0,2,4,2,86,0,1,18.5,0.156,0,0,0,22,22,108,24,22.0,2.0,86.0
ClassD,BasketballPass,all,26,16,61.212540704378405,34.1,41.4,28.9,67.9,97.7,18,1,9,8,43,866,56,75,64.2,0.180,8,48,0,1777,1833,2699,1876,780.0,1105.0,1919.0
ClassD,BasketballPass,0,26,32,89.5565843914739,37.3,42.0,33.4,76.7,97.1,8,2,5,1,51,510,47,63,72.3,0.178,7,40,0,1634,1681,2191,1732,731.0,1010.0,1460.0
ClassD,BasketballPass,32,26,32,56.30592069228012,18.1,39.8,11.8,29.0,98.3,4,0,1,3,2,284,8,11,26.5,0.195,0,8,0,108,116,400,118,47.0,71.0,353.0
ClassD,BasketballPass,56,26,32,33.40064326383008,16.5,76.9,9.3,10.2,84.6,6,0,1,5,2,97,2,2,6.5,0.272,0,1,0,9,11,108,13,10.0,3.0,98.0
ClassD,BasketballPass,all,26,32,59.75438278252804,34.6,42.1,29.2,66.9,97.0,18,2,7,9,55,893,57,76,62.8,0.179,7,49,0,1749,1806,2699,1861,788.0,1082.0,1911.0
ClassD,BasketballPass,0,26,64,90.11328861395597,36.9,41.3,33.2,78.0,97.6,8,2,5,1,42,483,48,62,73.8,0.178,6,42,0,1660,1708,2191,1750,727.0,1032.0,1464.0
ClassD,BasketballPass,32,26,64,54.23841174998131,17.5,39.5,11.2,28.0,98.2,4,0,1,3,2,288,10,13,25.0,0.196,0,10,0,102,112,400,114,45.0,69.0,355.0
ClassD,BasketballPass,56,26,64,37.82168281865824,28.1,90.0,16.7,16.7,90.0,6,0,2,4,2,90,0,1,14.8,0.196,0,0,0,18,18,108,20,18.0,2.0,90.0
ClassD,BasketballPass,all,26,64,60.72446106086517,34.5,41.8,29.3,68.0,97.6,18,2,8,8,46,863,59,77,64.1,0.179,6,53,0,1777,1836,2699,1882,790.0,1101.0,1909.0
ClassD,BasketballPass,0,30,8,88.241349542812,36.9,41.9,32.8,75.4,96.8,8,1,6,1,55,540,49,63,70.6,0.175,10,38,0,1602,1651,2191,1706,719.0,996.0,1472.0
ClassD,BasketballPass,32,30,8,45.99938150725921,18.1,46.4,11.2,23.8,97.9,4,0,1,3,2,305,6,9,21.8,0.201,0,6,0,89,95,400,97,45.0,52.0,355.0
ClassD,BasketballPass,56,30,8,24.79953496445251,10.3,75.0,5.6,5.6,75.0,6,0,0,6,2,102,0,0,3.7,0.182,0,0,0,6,6,108,8,6.0,2.0,102.0
ClassD,BasketballPass,all,30,8,53.01342200484124,34.2,42.3,28.5,64.9,96.7,18,1,7,10,59,948,56,73,60.6,0.177,10,45,0,1695,1751,2699,1810,770.0,1049.0,1929.0
ClassD,BasketballPass,0,30,16,87.98091225758449,37.0,42.2,32.8,75.3,97.4,8,1,6,1,44,541,46,65,71.2,0.175,8,38,0,1604,1650,2191,1694,718.0,985.0,1473.0
ClassD,BasketballPass,32,30,16,44.50670329670333,16.7,44.6,10.2,23.0,100.0,4,0,1,3,0,308,6,6,21.5,0.199,0,6,0,86,92,400,92,41.0,51.0,359.0
ClassD,BasketballPass,56,30,16,19.17739597501001,10.3,75.0,5.6,5.6,75.0,6,0,1,5,2,102,0,1,3.7,0.207,0,0,0,6,6,108,8,6.0,2.0,102.0
ClassD,BasketballPass,all,30,16,50.55500384309928,34.0,42.4,28.3,64.9,97.4,18,1,8,9,46,948,52,72,61.2,0.176,8,44,0,1699,1751,2699,1797,765.0,1041.0,1934.0
ClassD,BasketballPass,0,30,32,87.66225892400487,36.9,42.2,32.7,74.9,97.2,8,1,6,1,47,549,47,70,70.7,0.178,13,34,0,1595,1642,2191,1689,716.0,982.0,1475.0
ClassD,BasketballPass,32,30,32,43.26913712585399,17.7,45.4,11.0,23.8,97.9,4,0,1,3,2,305,6,8,21.8,0.191,0,6,0,89,95,400,97,44.0,53.0,356.0
ClassD,BasketballPass,56,30,32,33.71201329534663,21.1,86.7,12.0,12.0,86.7,6,0,1,5,2,95,0,1,10.2,0.224,0,0,0,13,13,108,15,13.0,2.0,95.0
ClassD,BasketballPass,all,30,32,54.88113644840183,34.3,42.6,28.6,64.9,97.2,18,1,8,9,51,946,53,79,61.1,0.179,13,40,0,1700,1753,2699,1804,773.0,1040.0,1926.0
ClassD,BasketballPass,0,30,64,88.53712423073605,36.0,40.6,32.3,77.0,97.3,8,2,5,1,46,503,46,62,72.8,0.177,9,37,0,1642,1688,2191,1734,707.0,1036.0,1484.0
ClassD,BasketballPass,32,30,64,43.535931801013284,14.4,40.2,8.8,21.8,100.0,4,0,1,3,0,313,6,8,20.2,0.193,0,6,0,81,87,400,87,35.0,52.0,365.0
ClassD,BasketballPass,56,30,64,11.754629629629628,5.4,100.0,2.8,2.8,100.0,6,0,0,6,0,105,0,0,2.8,0.328,0,0,0,3,3,108,3,3.0,0.0,105.0
ClassD,BasketballPass,all,30,64,47.94256188712633,33.0,40.7,27.6,65.8,97.5,18,2,6,10,46,922,53,71,62.2,0.178,9,44,0,1724,1777,2699,1823,745.0,1087.0,1954.0
ClassD,BasketballPass,0,34,8,84.57540718512575,35.5,41.6,30.9,72.4,97.9,8,1,6,1,34,605,49,62,68.6,0.178,7,43,1,1537,1586,2191,1620,677.0,952.0,1514.0
ClassD,BasketballPass,32,34,8,31.477940351409313,17.3,63.5,10.0,15.2,96.8,4,0,0,4,2,339,4,7,13.7,0.202,0,4,0,57,61,400,63,40.0,23.0,360.0
ClassD,BasketballPass,56,34,8,0.3404139433551198,0.0,nan,0.0,0.0,nan,6,0,0,6,0,108,0,0,0.0,nan,0,0,0,0,0,108,0,0.0,0.0,108.0
ClassD,BasketballPass,all,34,8,38.79792049329673,32.7,42.3,26.5,61.0,97.9,18,1,6,11,36,1052,53,69,57.7,0.179,7,47,1,1594,1647,2699,1683,716.0,976.0,1983.0
ClassD,BasketballPass,0,34,16,85.69134982005664,36.8,43.0,32.0,72.6,97.9,8,1,6,1,34,601,42,55,69.1,0.178,5,38,1,1548,1590,2191,1624,702.0,931.0,1489.0
ClassD,BasketballPass,32,34,16,32.34269468925597,15.7,52.9,9.2,17.5,100.0,4,0,0,4,0,330,3,4,16.8,0.211,0,3,0,67,70,400,70,37.0,33.0,363.0
ClassD,BasketballPass,56,34,16,2.6234567901234565,0.0,nan,0.0,0.0,nan,6,0,0,6,0,108,0,0,0.0,nan,0,0,0,0,0,108,0,0.0,0.0,108.0
ClassD,BasketballPass,all,34,16,40.21916709981202,33.6,43.4,27.4,61.5,98.0,18,1,6,11,34,1039,45,59,58.6,0.179,5,41,1,1615,1660,2699,1694,739.0,964.0,1960.0
ClassD,BasketballPass,0,34,32,85.31259107308391,38.0,44.6,33.0,71.9,97.6,8,1,6,1,38,616,45,64,68.1,0.178,3,42,0,1530,1575,2191,1613,723.0,899.0,1468.0
ClassD,BasketballPass,32,34,32,33.11689666970799,18.7,62.0,11.0,17.2,97.2,4,0,0,4,2,331,3,4,16.0,0.210,0,3,0,66,69,400,71,44.0,27.0,356.0
